3.603654837743580E+00	7.006912660872490E+00	7.043524194448560E+00	-1.623393725407720E+00	3.478282890716920E+00	-1.072563938003020E+00	-3.381382756505920E-01	1.366874540919990E+01	-8.082731853745700E+00	-6.711848965700440E-01	5.303300956494500E-01	1.405809923435680E+00	2.998570347766590E+00	7.664394642582930E+00	2.843269568810830E+00	1.660442882536660E+00	-1.350321324850630E+01	3.450975949506260E-01	-1.987470856156550E-01	-6.112716976432700E+00	-4.610510399929420E-01	2.501328221849730E+01	5.085243390912590E-01	3.056495472067650E+01	-5.241099128877920E-01	4.604080883364050E+01	-3.226800807579260E-01	3.696486161877900E+00
4.104034590724410E+00	-4.377459806229280E+00	-3.499428881254000E+00	8.277796952110180E-01	2.374059694754940E+00	5.347892155316760E+00	2.195708183033310E+00	-2.746466934736200E-01	-5.589593101669540E-01	1.314965932839000E+00	-1.299038109084950E+00	8.477961036545790E-01	-3.876409558882260E-01	-2.576445001971050E+00	1.843879867712850E+00	2.463350117930610E+00	-4.380902426732460E+00	5.399573538132870E-01	-3.277751212020040E+00	1.417800098028130E+00	1.972295586802330E+00	1.460533137199780E+01	-2.521830296537820E-01	-1.014841341944880E+00	7.275232127487700E-01	-1.053790906229170E+00	5.178282928769610E-01	2.060784173085330E+00
3.704535239888770E+00	-2.653693990301210E+00	-9.133150178206300E+00	3.181107791818370E+00	6.104936306350170E+00	-2.307173573561460E+00	-4.777952324943590E+00	-1.173191431213750E+01	5.192022670286640E+00	2.870623117436660E+00	1.979218813743980E+00	5.418395601001710E-01	-4.809873077058230E+00	-2.647458903405640E+00	8.257765169974630E+00	-1.608377606391270E+00	8.969745270360150E+00	2.985509653318330E-01	4.289835503162020E+00	8.223483292535250E+00	7.985892974330850E+00	-4.052438705861010E+00	-1.520226271944200E-01	-3.063524113572320E+01	8.837303265505280E-01	-3.511344396792290E+01	1.186135419987050E+00	5.688072664806420E+00
3.811063875996430E+00	7.743215228123090E+00	4.790855188236480E+00	-9.691727184312780E-01	3.439967429925400E+00	-4.942566441453890E+00	-3.550985175191510E+00	1.309242969005890E+01	-7.704138327043420E+00	-2.318291548537460E-01	-1.421015130002110E-01	4.363993785884270E+00	1.548219129083000E+00	8.208052501917450E+00	2.821887536633470E+00	2.427751992952850E+00	2.325535626539890E+00	3.251108410349860E-02	-9.007037259770190E+00	-7.729570899410700E+00	-2.101623388780940E+00	-5.149346337639020E+00	2.626327792335490E-01	3.499010439209710E+01	2.939643150484620E+00	3.150135898986820E+01	-4.709753244333970E-01	3.620294409632010E+00
-3.557409671336820E+00	-1.971794887166180E+00	2.397136334023890E-01	-9.087063913149870E-01	1.455547966889130E+00	-4.356802178356660E-01	-5.059563254146040E+00	3.906106015832930E+00	-5.626190792963140E+00	1.047160811711210E+00	-2.250000005787830E+00	-3.152544252475740E+00	1.898850870702350E+00	-1.673675773798270E+00	-6.244963208912920E-01	-1.156906321683500E+00	-1.077944157743720E+01	5.663126196235760E-01	2.531216188568230E+00	-5.189977256713370E+00	-5.376451864819110E+00	3.518022555936960E+01	5.870372412723680E-01	8.889636743729470E+00	-3.954922835747940E+00	2.145142756117820E+01	4.792162346813020E-01	1.400466829789210E+00
4.034857834950550E+00	-1.907416902456760E+00	-9.209306605511850E+00	3.247953652914020E+00	3.260309072706980E+00	-5.349329842913460E+00	-3.344597765988850E+00	-1.267273373924260E+01	5.999807695867480E+00	1.254527805901090E+00	2.897777472047040E+00	-5.265565400545260E-01	-4.042569181604640E+00	-4.346657873861670E+00	4.753550909667130E+00	-2.356044029968010E+00	7.540929677618480E+00	-1.446058248406800E-01	1.943299403987600E+00	9.251639209557590E+00	9.662639119006840E+00	-1.984460438962960E+01	-2.300169134999660E-01	-4.309176424543490E+01	6.645439078514500E-01	-4.951615392158770E+01	-1.915364251452230E-03	2.871447770944280E+00
4.471837593176060E+00	5.723283853367640E+00	3.979407194405420E+00	-1.151460883242900E+00	-5.052111678305620E+00	1.127519213077010E+00	4.080845230529400E+00	1.104292001603240E+01	-8.129505515615220E+00	-2.718156139837640E+00	7.764571470577260E-01	4.933011787828650E+00	-1.578889065254850E-01	6.208217312747040E+00	-5.809918759327140E+00	1.967274437147440E+00	9.649297853817330E+00	-6.189217684946870E-01	-9.935487174372240E+00	-7.628998822895990E+00	1.646439003509360E-01	-2.966831576217980E+01	-5.238644849880170E-01	1.831683919882610E+01	4.835062627493560E+00	7.649870028393680E+00	8.711010913736480E-01	-4.815061649403490E+00
2.150707691021470E+00	5.873093872419900E+00	2.403576182514580E+00	-9.708115069225900E-02	3.881854640221300E+00	-2.349485790497500E-01	-5.761759492097580E+00	6.462424461235280E+00	-3.984760631958220E+00	6.546409616496290E-01	-7.004414512521720E-10	2.159791667548830E+00	3.573541887731520E+00	4.443754970805510E+00	4.493587462805370E+00	6.310137232874090E-01	7.217079562563130E+00	-8.321437700678340E-02	-1.856379883184950E+00	-3.242430658202790E+00	-1.924536246052750E+00	2.563008785105660E+00	3.306929080278150E-01	7.031664257445050E+00	1.115547651034830E+00	1.323190459729090E+01	1.048600214735120E+00	3.998997199930680E+00
1.117066143842330E+00	2.291903001444900E+00	1.936027092279480E+00	-2.774575370066190E-01	5.430555804374570E+00	-3.056694761086720E+00	-3.169764096207700E+00	-1.196112649130070E+01	4.229077932377050E+00	2.244941656039380E+00	-2.383779414977920E-01	2.382146010293140E+00	-3.942690654979010E+00	3.074648960878760E+00	4.601836488125180E+00	1.447352997796090E+00	9.292008196117330E+00	3.738363939826910E-01	8.723865011040740E+00	6.904254356891160E+00	4.380700960251140E+00	-6.293971617281510E+00	-5.039351217557080E-02	-3.902962702245130E+01	1.493645100392130E+00	-3.860005247874460E+01	-6.270050391079910E-01	5.391577416288720E+00
2.534816022594450E-01	6.808193352941050E+00	9.824295691705380E+00	-3.415578401025750E+00	-4.325660887653860E+00	-4.397026281521020E+00	2.445190927338440E+00	1.254595539730920E+01	-6.923205286488510E+00	-1.478643140825220E+00	-2.359698266547580E+00	3.222724644882950E+00	3.406877962025100E+00	7.768080682779240E+00	-7.407262519026720E+00	2.615993162575950E+00	3.444655154181880E+00	-2.757356611412770E-01	-5.100920041821570E-01	-7.458737252390040E+00	-8.680650214500560E+00	-8.180054408896260E+00	4.479626326837720E-01	2.675765715848620E+01	2.078870906638680E+00	2.618561120870260E+01	-1.066256585054340E+00	-3.937124660039830E+00
-6.292127071811300E+00	-4.391256408044260E+00	-2.481773861225080E+00	-3.759406183699280E-01	-1.737804548287970E+00	-1.124547551728370E+00	-6.709034309036060E+00	4.882381493823660E+00	-7.221426314297750E+00	1.471264431723720E+00	-1.837117314321530E+00	-3.635380775771980E+00	-1.409208667743710E+00	-2.717684931785410E+00	-7.066069893807770E-01	-9.386370833848500E-01	-1.019086558830470E+01	4.417191736206070E-01	-5.437871794439100E+00	-7.141870766961810E+00	-1.597908968245990E+00	3.426454331705290E+01	4.832075663701250E-01	-1.602199777329090E+00	-4.302466251649470E+00	2.257881804201270E+01	5.730137573536520E-01	-1.688772326082570E+00
-2.203409948441150E-02	-9.096945574007130E-02	3.367233388618500E-01	-1.855974190052780E+00	9.164314265067600E-02	1.035368240378900E+00	7.521484944949730E-01	7.119111239415130E-03	8.518466547274270E-03	9.328312809331690E-01	-4.999999987232310E-01	7.674355874019000E-02	1.118436919944330E+01	-2.205662662638400E-02	1.046174035560550E-01	7.262281969539030E-01	1.629150837859560E+00	4.835039999625940E+00	3.609447945434240E-02	-1.126105783753240E-02	-2.311491758309260E-01	5.779986861720060E-01	-2.040968737866940E+01	-1.926492614771270E-01	2.070535892308490E-03	7.514277142967790E-02	1.597199578821830E+00	1.006681441960510E-01
-2.078150905903160E-01	-2.770583927809890E-01	1.968902867685780E-01	-1.657470333763830E+00	1.580121367000110E-01	-1.426990561698490E-01	5.204567213084090E-01	-1.048318531562720E-01	8.501880370536790E-02	-3.083734477745430E-01	-2.886751346430540E-01	-9.288121146954120E-01	-3.804949832257510E-01	-3.558374150685300E-01	6.442836099528010E-02	-9.025424121717090E-01	-1.763631116054580E+00	5.705557596924830E+00	-3.465746244268430E-01	7.340897084239470E-02	-2.582394265013700E-01	-2.023092880607800E-01	-1.204485981396610E+01	1.231894537336940E-01	-1.222706774662800E+00	-8.392314103571700E-02	-2.636417445523780E+00	1.658671329010820E-01
-1.206100265390250E-01	-1.887131199635920E-01	7.964481800861750E-01	-3.479128399648000E+00	1.647941400315580E-01	-8.176992003525980E-02	1.370438562049670E+00	-1.264135712043130E-01	1.088256481257670E-01	3.196109746913380E+00	-9.999999972796320E-01	-2.068333021988890E-01	2.417327933699300E-01	-1.434642161820200E-01	1.646511938148050E-01	2.630816158407300E-01	3.731145223274660E-01	6.996753348203540E+00	-5.829863699900540E-01	1.121469216501900E-01	-2.801229884247730E-01	-1.305125284259870E-03	5.269754035582300E+00	1.737700266596590E-02	-2.413162457792230E-01	-3.160751270904360E-02	-4.184565690571710E-01	1.753461911347610E-01

